TeamID,Season,WinRatio,PPG,AllowedPPG,FGPer,Turnovers,Blocks,Rebounds,Assists,PerFouls
3447,2010,0.3,60.333,67.067,0.373,19.767,3.567,37.533,13.033,18.4
3448,2010,0.581,61.29,57.452,0.372,18.774,3.032,39.645,11.806,18.419
3449,2010,0.414,60.207,63.828,0.401,19.345,3.552,34.793,11.241,19.483
3450,2010,0.267,61.7,69.5,0.348,18.0,3.3,39.467,12.2,18.367
3451,2010,0.259,60.481,66.815,0.393,17.148,2.926,33.815,13.259,16.741
3452,2010,0.848,63.273,51.788,0.403,16.424,5.848,39.848,12.061,15.848
3453,2010,0.867,72.567,56.733,0.466,16.133,2.033,32.8,18.833,17.433
3454,2010,0.387,60.806,63.871,0.414,19.484,2.419,37.226,14.742,15.355
3455,2010,0.533,63.2,64.867,0.405,16.8,2.567,35.5,13.567,19.133
3456,2010,0.393,60.357,63.214,0.387,20.857,4.071,42.0,12.643,18.179
3457,2010,0.357,51.429,56.929,0.378,21.036,2.821,37.071,9.393,17.25
3458,2010,0.677,62.516,55.968,0.434,15.452,3.387,35.129,12.323,17.839
3459,2010,0.25,59.643,70.679,0.369,22.607,4.071,39.107,11.107,18.5
3460,2010,0.379,56.724,59.552,0.418,20.793,1.586,30.862,12.241,17.655
3461,2010,0.607,65.821,58.179,0.409,13.643,5.071,38.714,15.893,13.321
3462,2010,0.897,71.759,55.828,0.452,16.724,5.31,43.793,15.483,14.483
3463,2010,0.444,61.667,63.519,0.376,21.037,3.667,37.963,13.519,17.074
3464,2010,,,,,,,,,
3465,2010,,,,,,,,,
3466,2010,,,,,,,,,
3101,2011,,,,,,,,,
3102,2011,0.267,60.5,70.533,0.401,17.967,1.767,34.3,13.467,19.067
3103,2011,0.464,65.393,64.321,0.417,18.0,2.536,36.429,12.857,17.75
3104,2011,0.533,65.6,66.4,0.371,16.8,3.067,38.933,10.967,20.4
3105,2011,0.481,58.926,61.407,0.356,19.852,2.815,39.444,10.222,20.185
3106,2011,0.214,51.929,63.071,0.336,23.357,2.179,39.964,9.286,22.679
3107,2011,0.533,55.133,56.533,0.339,16.233,1.967,37.433,8.933,16.6
3108,2011,0.444,58.926,66.741,0.346,19.667,1.444,35.444,10.185,19.926
3109,2011,,,,,,,,,
3110,2011,0.71,61.194,53.71,0.411,15.387,3.516,35.323,13.935,14.323
3111,2011,0.806,73.677,61.323,0.453,17.806,3.839,41.677,18.484,18.581
3112,2011,0.656,73.062,69.469,0.432,17.25,3.406,38.719,14.844,15.5
3113,2011,0.667,60.833,58.267,0.382,17.433,3.033,36.833,12.433,18.4
3114,2011,0.767,58.533,52.233,0.422,14.3,2.533,33.767,14.833,16.567
3115,2011,0.036,52.536,78.357,0.313,23.071,2.214,33.857,8.893,20.5
3116,2011,0.633,63.767,58.967,0.4,15.6,3.767,38.467,12.167,14.9
3117,2011,0.567,59.333,57.867,0.367,17.1,2.9,38.933,10.6,15.867
3118,2011,,,,,,,,,
3119,2011,0.423,53.5,54.231,0.364,16.962,4.577,36.385,11.192,14.769
3120,2011,0.483,61.69,61.31,0.392,16.931,3.828,37.828,13.069,16.034
3121,2011,,,,,,,,,
3122,2011,0.455,61.848,65.455,0.391,18.909,3.788,38.364,12.091,18.333
3123,2011,0.3,62.633,69.3,0.387,21.033,2.967,39.3,12.833,19.333
3124,2011,0.939,80.061,53.697,0.472,14.0,7.121,44.97,16.879,13.091
3125,2011,0.333,58.033,63.833,0.365,18.267,3.467,36.767,12.633,17.633
3126,2011,0.4,54.64,60.12,0.369,21.24,3.28,35.96,9.28,18.68
3127,2011,0.613,56.806,54.548,0.372,16.774,1.968,40.903,11.323,13.774
3128,2011,,,,,,,,,
3129,2011,0.367,66.4,71.3,0.4,19.6,3.533,38.333,13.667,17.6
3130,2011,0.586,77.724,70.414,0.452,19.138,3.621,42.241,17.621,17.241
3131,2011,0.548,62.806,60.097,0.386,14.548,3.742,36.548,13.0,16.677
3132,2011,0.875,72.281,57.125,0.413,13.969,3.531,37.688,13.938,15.844
3133,2011,0.484,64.806,67.613,0.399,21.613,4.581,40.29,12.935,18.581
3134,2011,,,,,,,,,
3135,2011,0.357,54.679,61.571,0.354,17.607,1.607,38.25,11.536,16.321
3136,2011,0.345,58.448,65.069,0.358,21.276,2.69,41.379,11.276,19.793
3137,2011,0.35,53.95,60.8,0.395,20.3,3.25,36.7,12.85,14.55
3138,2011,0.5,66.5,66.7,0.401,17.367,5.7,42.067,15.833,15.9
3139,2011,0.594,67.531,65.062,0.42,16.812,1.781,34.969,14.75,17.875
3140,2011,0.733,67.567,56.567,0.42,14.067,4.033,38.5,18.6,18.467
3141,2011,0.667,81.167,73.867,0.419,15.5,2.767,41.267,14.9,19.1
3142,2011,0.6,68.6,68.233,0.423,16.3,1.433,37.867,15.967,17.533
3143,2011,0.531,62.438,60.125,0.4,17.25,2.719,40.438,12.0,14.062
3144,2011,0.448,66.793,67.69,0.409,19.241,2.828,41.655,15.379,17.207
3145,2011,0.355,53.548,59.194,0.353,18.774,3.129,37.484,12.161,18.935
3146,2011,0.607,69.036,63.357,0.422,17.286,2.393,37.464,12.964,16.5
3147,2011,0.04,55.88,85.28,0.359,21.92,2.92,31.36,10.12,15.84
3148,2011,0.633,56.933,56.8,0.381,20.033,4.5,39.967,11.267,19.033
3149,2011,0.407,63.444,68.259,0.381,16.926,1.778,34.37,11.593,16.296
3150,2011,0.719,69.781,58.594,0.436,19.562,4.562,44.125,15.656,17.875
3151,2011,0.548,66.806,65.71,0.409,13.129,1.581,37.387,14.419,13.645
3152,2011,0.69,71.759,61.931,0.428,16.724,4.31,38.345,16.207,16.931
3153,2011,0.286,52.393,62.786,0.363,16.714,1.893,33.607,11.429,13.536
3154,2011,,,,,,,,,
3155,2011,0.333,59.867,69.233,0.382,21.533,4.633,39.133,13.567,15.933
3156,2011,0.633,65.433,62.533,0.425,17.767,3.533,36.7,14.767,16.367
3157,2011,0.269,50.577,61.346,0.331,18.038,3.808,37.077,9.192,16.346
3158,2011,0.333,52.222,60.222,0.33,19.519,3.0,39.963,9.667,17.37
3159,2011,0.259,59.185,64.852,0.381,18.111,3.074,38.889,12.556,16.185
3160,2011,0.464,59.857,63.357,0.382,18.5,3.143,38.714,11.143,17.786
3161,2011,0.467,60.4,63.267,0.415,17.3,2.567,33.767,15.133,15.433
3162,2011,0.25,55.464,64.786,0.337,18.357,3.536,35.571,11.0,18.143
3163,2011,0.97,77.697,49.97,0.502,15.333,4.424,42.182,19.485,12.424
3164,2011,0.414,60.621,60.759,0.369,19.931,2.586,40.034,11.103,19.207
3165,2011,0.154,50.923,63.154,0.356,18.346,2.615,34.0,11.962,16.5
3166,2011,0.6,62.233,58.733,0.399,14.967,4.2,35.833,14.2,16.233
3167,2011,0.607,74.536,72.286,0.391,15.607,3.179,38.214,12.714,18.107
3168,2011,0.3,65.267,71.667,0.392,15.767,2.567,34.933,13.433,16.867
3169,2011,0.133,57.3,71.167,0.358,19.333,2.9,36.6,12.9,18.033
3170,2011,0.138,70.207,86.345,0.375,21.103,3.793,41.379,16.793,16.138
3171,2011,0.259,54.185,66.444,0.347,17.926,3.889,37.481,10.556,15.519
3172,2011,0.452,61.71,60.581,0.401,18.065,3.968,36.839,13.71,15.581
3173,2011,0.677,74.71,66.742,0.416,17.355,3.516,43.387,14.742,17.645
3174,2011,0.606,61.545,57.848,0.392,16.727,4.606,38.606,8.697,14.939
3175,2011,0.286,51.786,60.571,0.321,20.357,3.286,35.357,8.25,20.0
3176,2011,0.633,65.067,58.6,0.462,16.833,4.667,34.033,15.7,15.567
3177,2011,0.818,74.424,59.818,0.452,15.333,4.121,37.879,18.182,16.848
3178,2011,0.4,60.5,64.267,0.373,15.067,1.833,37.267,11.267,16.033
3179,2011,0.5,64.967,65.867,0.425,18.6,2.433,36.433,13.3,15.9
3180,2011,0.613,60.774,56.871,0.421,16.065,1.935,32.548,13.806,15.032
3181,2011,0.906,70.844,54.812,0.42,16.875,5.062,42.562,14.969,16.375
3182,2011,0.759,69.724,59.897,0.422,18.379,4.724,39.517,16.207,18.241
3183,2011,0.6,69.8,65.133,0.415,15.6,2.567,38.433,14.033,16.733
3184,2011,0.16,60.44,67.52,0.361,16.28,2.68,36.8,11.24,17.92
3185,2011,0.647,67.853,59.912,0.389,16.618,3.735,41.353,13.471,18.176
3186,2011,0.379,66.517,69.621,0.385,16.138,3.241,37.724,12.724,19.034
3187,2011,0.536,68.964,68.964,0.42,20.643,2.929,38.571,14.893,21.464
3188,2011,0.379,60.724,68.69,0.367,17.379,1.931,36.034,12.862,19.345
3189,2011,0.586,66.759,65.138,0.42,19.345,5.828,40.483,12.069,17.103
3190,2011,0.613,72.097,69.161,0.394,20.29,3.032,44.548,12.548,17.452
3191,2011,0.267,57.133,64.4,0.36,18.9,2.567,33.033,12.8,14.667
3192,2011,0.467,57.0,60.667,0.354,19.867,4.9,38.833,8.867,19.7
3193,2011,0.567,55.333,51.2,0.391,14.6,3.9,35.867,10.8,13.867
3194,2011,0.222,57.778,70.778,0.362,21.519,2.074,36.037,10.074,18.593
3195,2011,0.897,71.241,55.966,0.425,14.103,1.379,33.621,15.517,16.862
3196,2011,0.562,66.281,64.344,0.407,17.438,4.281,41.031,12.781,17.031
3197,2011,0.481,65.37,67.519,0.395,18.111,2.37,40.963,11.556,17.37
3198,2011,0.5,61.312,61.156,0.416,17.875,4.219,34.375,12.062,14.312
3199,2011,0.767,73.9,64.733,0.44,18.6,3.033,42.0,13.533,17.567
3200,2011,0.387,56.581,59.452,0.367,16.419,2.194,34.871,11.0,15.194
3201,2011,0.781,76.125,64.969,0.412,16.625,2.156,39.25,16.719,17.031
3202,2011,0.448,61.345,64.414,0.365,17.586,2.586,39.586,10.103,16.138
3203,2011,0.276,55.517,61.793,0.367,16.103,4.241,37.448,11.276,16.828
3204,2011,0.4,58.433,60.933,0.379,16.467,1.933,34.3,12.7,16.367
3205,2011,0.667,62.5,57.8,0.391,16.5,5.067,38.6,13.967,17.567
3206,2011,0.433,59.7,59.333,0.389,16.5,2.267,36.433,11.767,17.867
3207,2011,0.667,62.833,56.767,0.388,16.767,2.867,36.8,14.3,19.433
3208,2011,0.677,64.774,58.484,0.406,15.935,4.355,41.516,12.419,15.774
3209,2011,0.4,57.7,62.767,0.382,21.4,4.633,40.267,11.667,17.833
3210,2011,0.697,66.212,56.455,0.422,19.455,2.758,39.485,14.818,17.121
3211,2011,0.871,85.161,61.581,0.496,13.484,3.548,41.774,20.387,15.645
3212,2011,0.464,59.929,61.036,0.386,20.857,2.571,39.321,11.464,19.179
3213,2011,,,,,,,,,
3214,2011,0.806,65.548,53.0,0.397,15.516,2.935,39.968,12.161,16.516
3215,2011,,,,,,,,,
3216,2011,0.531,57.281,56.969,0.379,15.719,1.688,34.312,12.25,15.781
3217,2011,0.643,71.429,65.679,0.442,16.536,3.536,37.536,14.0,16.821
3218,2011,0.367,60.467,66.333,0.378,19.6,4.0,42.1,11.6,17.867
3219,2011,0.483,67.448,62.897,0.406,15.207,6.759,39.103,14.759,15.793
3220,2011,0.613,75.226,70.226,0.404,18.452,2.0,41.0,13.903,18.71
3221,2011,0.292,59.542,70.5,0.366,18.375,1.583,34.708,14.708,17.583
3222,2011,0.839,74.548,65.871,0.399,16.548,4.774,44.129,12.774,17.581
3223,2011,0.107,53.75,78.036,0.381,22.964,2.464,34.893,11.107,17.429
3224,2011,0.455,54.0,56.0,0.362,16.424,2.061,34.152,10.667,15.848
3225,2011,0.483,63.207,64.172,0.403,18.897,3.483,37.414,12.069,14.345
3226,2011,0.571,64.5,64.179,0.407,17.5,2.714,35.321,12.5,18.393
3227,2011,0.483,64.207,65.724,0.393,15.724,3.034,39.276,12.897,16.621
3228,2011,0.276,63.345,67.552,0.406,17.069,4.31,36.138,13.655,17.034
3229,2011,0.667,68.933,63.433,0.43,15.433,3.833,39.233,11.367,17.333
3230,2011,,,,,,,,,
3231,2011,0.321,62.821,68.25,0.383,17.821,2.429,34.964,10.964,18.643
3232,2011,0.5,65.781,64.531,0.388,16.469,4.031,39.312,13.875,16.562
3233,2011,0.333,58.267,63.933,0.346,18.6,2.467,38.8,11.867,19.5
3234,2011,0.724,69.724,62.448,0.404,14.483,4.0,40.379,14.103,13.379
3235,2011,0.688,65.25,54.375,0.439,15.531,2.938,38.594,13.781,13.906
3236,2011,0.643,73.393,65.393,0.449,14.286,2.786,33.929,13.821,15.929
3237,2011,0.111,54.593,68.296,0.378,20.407,2.407,32.37,12.185,18.778
3238,2011,0.321,53.929,58.929,0.364,20.929,3.321,37.857,10.5,18.429
3239,2011,0.469,63.969,66.531,0.368,18.594,3.906,41.781,11.25,18.656
3240,2011,0.3,59.967,68.667,0.37,17.567,2.867,38.633,11.333,16.467
3241,2011,0.774,70.387,61.161,0.393,14.871,4.194,45.097,11.742,18.516
3242,2011,0.625,69.938,64.0,0.46,16.25,3.844,38.0,15.625,15.875
3243,2011,0.677,61.452,56.419,0.41,14.774,2.516,35.29,12.613,16.742
3244,2011,0.3,59.533,68.2,0.353,22.0,4.0,39.367,10.8,16.933
3245,2011,0.667,67.556,61.667,0.43,18.444,2.963,34.963,13.852,18.63
3246,2011,0.75,71.0,61.531,0.388,16.781,3.312,38.562,11.062,18.312
3247,2011,0.333,61.0,70.367,0.336,16.233,2.367,36.8,11.833,17.533
3248,2011,0.393,55.786,61.929,0.351,18.5,3.75,40.464,11.071,17.0
3249,2011,0.767,73.2,65.667,0.409,17.467,2.9,39.0,13.333,16.467
3250,2011,0.667,65.3,58.233,0.4,16.2,3.733,37.167,14.0,16.167
3251,2011,0.69,59.724,53.138,0.411,19.379,3.172,42.793,11.517,15.448
3252,2011,0.3,62.6,70.167,0.359,16.5,3.2,35.0,12.367,17.167
3253,2011,0.258,61.774,72.968,0.372,21.29,4.226,38.452,12.613,19.097
3254,2011,0.633,62.0,58.967,0.401,17.9,1.633,41.133,11.4,16.767
3255,2011,0.233,60.033,69.233,0.363,21.0,3.833,38.033,11.9,21.7
3256,2011,0.767,73.833,64.133,0.427,16.167,2.433,40.4,13.733,17.967
3257,2011,0.625,70.531,59.281,0.441,17.719,3.719,36.219,14.875,17.625
3258,2011,0.379,60.759,64.862,0.362,14.931,2.138,37.241,10.31,15.138
3259,2011,0.645,59.613,58.194,0.387,16.903,3.161,36.258,11.484,14.968
3260,2011,0.367,62.167,68.633,0.414,17.067,5.033,33.167,14.833,16.067
3261,2011,0.594,61.906,52.875,0.398,14.688,3.906,39.781,13.625,14.812
3262,2011,,,,,,,,,
3263,2011,0.143,54.071,69.357,0.342,20.393,3.929,38.071,10.25,18.571
3264,2011,0.71,56.903,49.871,0.379,15.226,2.71,32.323,11.903,13.516
3265,2011,0.935,66.581,48.645,0.418,11.194,4.097,38.194,14.29,13.226
3266,2011,0.742,66.161,58.71,0.435,17.129,3.161,35.968,16.548,14.645
3267,2011,0.276,53.103,64.207,0.362,20.241,2.586,36.448,10.655,15.897
3268,2011,0.767,72.2,57.767,0.438,18.867,4.867,45.733,15.733,17.0
3269,2011,0.233,63.0,70.367,0.405,19.333,2.733,36.367,15.933,16.267
3270,2011,0.786,67.107,59.25,0.403,16.321,1.214,37.179,11.75,18.75
3271,2011,0.387,54.645,59.0,0.348,20.968,2.774,37.226,8.548,19.419
3272,2011,0.636,65.545,62.061,0.401,19.0,3.091,41.667,13.364,17.818
3273,2011,0.069,58.897,73.759,0.376,19.276,4.207,36.345,11.276,15.966
3274,2011,0.871,79.774,61.935,0.429,16.71,4.032,40.806,15.0,16.742
3275,2011,0.345,69.31,75.517,0.393,17.759,3.483,38.31,12.793,22.552
3276,2011,0.571,65.393,62.25,0.43,13.0,3.179,30.857,14.321,12.821
3277,2011,0.839,67.581,54.548,0.413,17.323,3.935,40.484,13.129,16.323
3278,2011,0.414,64.31,65.897,0.411,17.207,2.724,38.586,13.034,17.828
3279,2011,0.333,57.963,66.519,0.363,15.519,2.037,38.185,11.0,14.037
3280,2011,0.444,58.63,59.741,0.372,16.185,3.741,38.519,10.704,18.037
3281,2011,0.419,59.419,64.742,0.393,16.71,3.935,37.452,11.806,16.258
3282,2011,0.448,64.207,65.345,0.38,17.379,4.586,39.931,12.655,19.862
3283,2011,0.697,69.424,62.606,0.398,16.727,5.576,43.424,12.788,17.364
3284,2011,0.719,60.656,55.031,0.377,15.156,1.594,38.344,12.094,15.656
3285,2011,0.548,61.065,60.516,0.375,16.355,3.323,39.032,11.839,14.419
3286,2011,0.548,69.774,65.548,0.413,16.903,3.323,40.387,15.065,15.194
3287,2011,0.677,70.677,67.677,0.383,15.774,2.355,38.355,13.161,19.581
3288,2011,0.548,55.323,58.677,0.35,18.129,2.161,35.29,10.129,15.71
3289,2011,,,,,,,,,
3290,2011,0.414,58.931,66.414,0.363,22.345,1.862,38.0,11.862,18.966
3291,2011,0.276,57.793,64.793,0.362,17.793,2.552,32.552,12.517,15.69
3292,2011,0.767,70.967,61.667,0.451,19.133,2.3,36.633,15.4,16.967
3293,2011,0.25,61.857,68.0,0.36,17.536,2.75,39.571,10.464,18.107
3294,2011,0.552,64.759,60.207,0.418,18.897,3.724,38.69,13.241,17.862
3295,2011,0.429,64.643,65.571,0.416,14.25,4.036,37.214,13.643,13.75
3296,2011,0.433,57.767,62.2,0.382,18.567,1.8,37.9,10.333,18.133
3297,2011,,,,,,,,,
3298,2011,0.621,58.138,54.0,0.391,14.724,3.034,38.069,13.931,12.448
3299,2011,0.5,68.5,70.286,0.405,21.714,3.393,39.821,12.321,18.25
3300,2011,0.185,49.741,66.333,0.322,23.741,3.111,38.926,9.37,15.667
3301,2011,0.414,75.966,72.483,0.422,18.448,3.621,43.379,14.448,18.379
3302,2011,,,,,,,,,
3303,2011,,,,,,,,,
3304,2011,0.414,64.034,65.241,0.392,15.828,3.793,38.483,13.207,14.379
3305,2011,0.667,67.4,63.2,0.419,19.1,3.533,41.633,12.733,16.733
3306,2011,0.31,58.793,65.138,0.378,19.034,3.345,36.552,12.448,15.724
3307,2011,0.419,60.742,62.323,0.35,15.452,4.065,38.871,12.161,16.452
3308,2011,0.419,64.677,67.032,0.375,15.226,2.968,37.065,12.355,19.935
3309,2011,,,,,,,,,
3310,2011,0.033,48.3,67.767,0.334,21.533,2.667,34.8,9.233,18.967
3311,2011,0.25,61.893,70.357,0.361,16.179,1.893,32.25,12.107,17.25
3312,2011,0.25,53.5,67.536,0.342,18.714,3.821,34.464,9.929,17.464
3313,2011,0.296,58.222,67.111,0.391,20.259,1.667,36.519,10.704,19.185
3314,2011,0.765,77.912,60.882,0.427,17.588,6.529,47.147,16.529,16.441
3315,2011,0.448,65.345,66.759,0.408,20.897,4.103,35.966,14.759,16.828
3316,2011,0.433,56.633,62.0,0.374,21.267,3.833,39.733,11.633,17.2
3317,2011,0.167,64.233,73.267,0.382,18.867,2.133,41.2,10.133,20.133
3318,2011,0.276,58.345,66.276,0.39,19.483,2.897,32.345,11.379,16.517
3319,2011,0.357,63.179,68.857,0.384,16.321,3.107,35.143,14.286,20.107
3320,2011,0.844,69.812,54.406,0.416,13.719,2.969,36.75,14.469,16.25
3321,2011,0.581,65.742,64.839,0.419,17.258,4.935,37.097,16.613,14.774
3322,2011,0.407,65.037,71.259,0.383,18.963,4.222,37.63,14.63,20.259
3323,2011,0.788,77.788,55.273,0.483,17.818,4.455,41.121,17.303,16.667
3324,2011,0.613,64.548,59.677,0.416,15.194,4.871,38.065,16.097,13.032
3325,2011,0.29,56.419,63.387,0.358,18.968,2.806,37.29,11.355,15.613
3326,2011,0.7,73.667,65.967,0.447,13.8,4.867,38.833,16.167,13.867
3327,2011,,,,,,,,,
3328,2011,0.656,75.812,66.438,0.426,16.156,2.75,39.156,14.0,19.438
3329,2011,0.552,67.0,59.172,0.398,16.31,5.103,42.448,13.517,17.655
3330,2011,0.667,64.267,61.167,0.408,19.7,3.167,38.467,13.967,18.333
3331,2011,0.667,85.267,75.633,0.447,18.4,2.733,41.9,14.8,18.533
3332,2011,0.414,75.172,77.345,0.366,17.172,4.034,42.517,13.966,19.69
3333,2011,0.3,53.933,57.233,0.367,19.2,4.767,35.333,11.733,13.433
3334,2011,0.29,62.452,69.484,0.387,20.484,4.258,38.484,13.548,19.387
3335,2011,0.393,53.714,54.857,0.352,17.107,3.286,37.536,11.071,14.821
3336,2011,0.71,77.097,68.484,0.442,16.71,3.677,40.581,12.903,18.645
3337,2011,0.621,69.31,63.034,0.387,14.379,2.517,36.379,12.931,17.172
3338,2011,0.452,66.29,64.581,0.428,17.419,5.129,38.548,14.516,17.226
3339,2011,0.516,69.871,69.258,0.406,17.742,3.839,38.839,15.29,17.419
3340,2011,0.621,67.552,66.138,0.398,16.345,3.448,38.31,13.69,15.655
3341,2011,0.656,56.344,52.719,0.392,19.312,3.594,34.562,10.812,16.375
3342,2011,0.286,50.143,57.321,0.366,21.0,1.5,35.643,10.964,17.821
3343,2011,0.857,69.893,51.321,0.447,14.071,4.464,38.75,16.143,15.357
3344,2011,0.448,56.586,58.931,0.357,16.655,3.862,40.138,11.862,17.448
3345,2011,0.645,65.548,58.935,0.425,17.161,4.29,36.097,13.839,17.065
3346,2011,0.467,63.7,66.9,0.373,18.467,3.833,40.933,13.567,18.967
3347,2011,0.429,60.214,65.107,0.364,17.964,3.464,35.714,10.036,20.179
3348,2011,0.269,55.654,68.231,0.37,19.077,2.231,37.115,10.846,17.538
3349,2011,0.581,64.806,62.613,0.383,15.677,3.226,40.677,13.194,14.968
3350,2011,0.621,66.966,63.897,0.413,16.793,3.069,37.621,12.759,16.517
3351,2011,0.172,52.414,69.241,0.331,22.241,3.0,38.069,9.034,16.897
3352,2011,0.533,63.8,62.0,0.409,17.933,3.0,40.367,13.133,15.033
3353,2011,0.6,60.433,56.967,0.424,16.033,4.767,34.733,12.8,15.9
3354,2011,0.37,54.481,63.704,0.361,19.778,3.185,34.63,10.222,17.963
3355,2011,0.594,67.469,60.438,0.444,17.688,3.281,36.031,14.688,17.094
3356,2011,0.067,50.9,70.2,0.346,23.033,5.167,36.567,10.567,20.4
3357,2011,0.6,60.633,57.933,0.396,17.167,2.033,34.167,12.633,16.267
3358,2011,0.548,69.29,68.806,0.374,17.419,3.355,42.0,14.452,21.065
3359,2011,0.767,63.167,55.867,0.443,14.367,1.633,30.733,13.9,14.367
3360,2011,0.533,65.833,66.533,0.423,17.633,2.667,39.933,11.967,17.267
3361,2011,0.414,59.31,60.828,0.41,18.724,6.448,38.103,13.931,16.448
3362,2011,0.107,59.071,76.179,0.354,16.286,3.143,37.0,11.464,17.143
3363,2011,0.071,48.143,66.679,0.345,22.0,1.607,30.5,9.929,19.786
3364,2011,0.633,64.167,58.433,0.433,17.9,4.9,40.2,13.067,15.8
3365,2011,0.367,61.633,68.5,0.385,19.333,2.667,37.067,12.267,16.4
3366,2011,0.476,52.095,52.476,0.378,22.667,3.857,36.524,9.857,19.714
3367,2011,0.586,70.379,73.621,0.373,21.552,3.586,42.483,13.552,18.828
3368,2011,0.36,60.48,68.92,0.42,20.08,1.68,37.08,11.52,17.16
3369,2011,0.222,50.148,66.481,0.338,20.037,2.889,32.519,10.037,18.0
3370,2011,0.267,62.433,67.833,0.376,19.967,1.4,38.2,12.3,17.567
3371,2011,0.267,54.467,66.267,0.331,18.5,2.233,35.867,9.5,19.367
3372,2011,0.4,69.833,69.633,0.378,17.467,2.067,41.233,14.133,20.033
3373,2011,0.467,52.233,53.4,0.358,17.3,2.767,36.133,10.667,16.433
3374,2011,0.467,66.733,66.5,0.404,17.7,2.967,37.833,14.1,18.033
3375,2011,0.536,61.357,59.214,0.366,14.214,1.607,39.714,10.393,14.786
3376,2011,0.533,58.333,59.567,0.38,15.467,2.8,35.7,9.433,16.967
3377,2011,0.593,61.444,56.593,0.393,15.037,5.37,38.111,13.407,15.407
3378,2011,0.387,60.387,62.742,0.363,15.161,3.71,39.258,12.194,20.065
3379,2011,0.321,60.464,72.071,0.393,22.214,2.5,39.143,11.5,19.964
3380,2011,0.633,57.9,57.6,0.353,18.567,3.867,41.3,11.5,19.267
3381,2011,0.533,67.967,71.8,0.41,18.3,2.9,40.467,13.967,19.2
3382,2011,0.645,59.871,55.323,0.403,13.935,1.806,33.0,10.0,16.516
3383,2011,0.069,48.69,64.966,0.374,21.793,2.448,30.069,9.931,17.931
3384,2011,0.667,68.788,66.364,0.407,18.121,2.545,38.485,15.061,16.091
3385,2011,0.677,63.29,57.161,0.417,15.742,3.129,37.387,11.548,14.032
3386,2011,0.621,61.138,57.552,0.425,15.414,3.586,35.379,15.069,15.931
3387,2011,0.241,56.207,65.966,0.347,18.276,1.483,38.621,10.276,17.621
3388,2011,0.613,67.677,68.194,0.425,20.581,6.839,41.677,12.581,15.613
3389,2011,0.194,52.839,65.097,0.329,18.516,3.258,35.581,9.032,20.097
3390,2011,0.935,79.935,54.871,0.491,14.226,3.548,43.742,17.71,14.774
3391,2011,0.613,66.032,64.452,0.412,17.194,4.0,37.129,12.645,16.323
3392,2011,0.233,60.433,67.033,0.361,18.167,1.533,38.367,11.267,20.7
3393,2011,0.71,70.032,56.677,0.404,18.516,4.548,45.226,13.903,14.452
3394,2011,0.071,63.286,76.357,0.361,21.571,3.607,40.036,9.214,18.464
3395,2011,0.688,67.531,58.125,0.41,14.562,3.969,37.562,13.469,15.312
3396,2011,0.742,68.194,55.935,0.418,13.71,4.129,38.613,14.774,17.323
3397,2011,0.969,79.812,55.188,0.469,15.375,5.344,46.031,14.0,15.062
3398,2011,0.31,60.276,67.0,0.367,20.414,2.759,38.621,12.345,19.517
3399,2011,0.759,67.414,63.069,0.407,17.759,2.931,41.276,13.069,18.655
3400,2011,0.594,76.625,68.5,0.421,17.094,5.531,42.938,13.656,15.938
3401,2011,0.833,78.633,58.267,0.454,14.033,4.2,39.567,16.667,18.567
3402,2011,0.24,62.84,76.76,0.374,23.28,2.32,40.64,9.12,20.8
3403,2011,0.688,65.906,56.969,0.42,16.125,3.656,39.156,14.125,16.5
3404,2011,0.677,73.258,67.871,0.406,15.548,3.0,40.935,14.0,16.742
3405,2011,0.742,65.613,59.0,0.414,17.903,3.323,37.226,13.935,16.032
3406,2011,0.3,56.133,61.267,0.369,18.9,2.0,35.667,10.067,17.433
3407,2011,0.111,54.444,70.556,0.377,22.148,1.593,37.63,8.333,15.444
3408,2011,0.688,72.906,66.031,0.439,15.969,4.781,38.562,15.844,16.344
3409,2011,0.174,60.783,71.609,0.355,19.217,1.652,38.652,11.391,21.043
3410,2011,0.321,65.536,78.357,0.381,17.536,2.643,35.429,13.143,19.286
3411,2011,0.172,54.345,63.897,0.365,18.931,4.172,37.759,11.69,19.138
3412,2011,0.516,58.774,55.71,0.378,15.258,3.226,35.645,9.355,18.226
3413,2011,0.75,68.812,59.438,0.417,16.219,2.781,34.375,15.031,17.344
3414,2011,0.5,67.033,67.2,0.418,17.233,3.033,34.633,12.5,16.7
3415,2011,0.613,64.194,60.613,0.421,17.452,4.645,33.903,13.871,18.581
3416,2011,0.677,68.194,61.677,0.391,15.161,1.774,41.097,11.839,16.323
3417,2011,0.867,65.167,54.1,0.442,16.933,2.333,37.5,14.933,15.5
3418,2011,0.296,61.0,67.37,0.388,17.185,2.296,33.963,9.963,15.926
3419,2011,0.483,61.517,61.828,0.381,21.379,2.586,41.552,11.379,19.517
3420,2011,0.645,57.097,55.903,0.386,16.387,3.871,34.194,11.839,15.387
3421,2011,0.393,67.571,73.5,0.4,17.321,1.714,37.464,11.75,16.107
3422,2011,0.448,61.0,63.483,0.375,16.069,2.724,37.828,11.207,15.207
3423,2011,0.767,68.267,59.6,0.455,19.3,4.033,36.0,15.633,15.267
3424,2011,0.355,61.161,62.258,0.342,17.516,3.226,41.871,11.452,18.194
